source_system,org_id_source,org_name,org_type,address_line1,city,state,postal_code,country,updated_at,entity_key
CRM_A,CRM_A_O_ORG_0281_201,Toor-Vyas Lab,Lab,"68/38, Pathak Street",Serampore,MH,971175,IN,2025-11-09T19:53:23,ORG_0281
CRM_B,CRM_B_O_ORG_0281_957,Toor-Vyas Lab,Lab,"68/38, Pathak Street",Serampore,MH,971175,IN,2025-10-10T11:51:07,ORG_0281
CRM_A,CRM_A_O_ORG_0281_355,Toor-Vyas Lab,Lab,"68/38, Pathak Street",Serampore,MH,971175,IN,2025-10-07T20:07:38,ORG_0281
CRM_A,CRM_A_O_ORG_0282_936,Kale-Banik Hospital,Hospital,"H.No. 35, Bhatt Street",Rajkot,MA,91735,US,2025-11-13T23:42:39,ORG_0282
CRM_B,CRM_B_O_ORG_0282_509,Kale-Banik Hosp,Hospital,H.No. 35 Bhatt Street,Rajkot,MA,91735,US,2025-12-07T00:01:13,ORG_0282
CRM_A,CRM_A_O_ORG_0283_120,Hayre-Mangat Hospital,Hospital,"06
Doshi Circle",Nandyal,CT,19253,US,2026-02-05T19:45:24,ORG_0283
CRM_B,CRM_B_O_ORG_0283_210,Hayre-Mangat Hosp,Hospital,"06
Doshi Circle",Nandyal,CT,19253,US,2025-11-21T21:02:52,ORG_0283
CRM_A,CRM_A_O_ORG_0284_723,Parmar Group Lab,Lab,"10
Batra Circle",Agra,FL,33755,US,2025-12-30T00:24:36,ORG_0284
CRM_A,CRM_A_O_ORG_0285_250,Bahri and Sons Hospital,Hospital,"H.No. 239, Patla Path",Mangalore,VA,32872,US,2025-11-05T19:52:23,ORG_0285
CRM_B,CRM_B_O_ORG_0285_170,Bahri and Sons Hosp,Hospital,"H.No. 239, Patla Path",Mangalore,VA,32872,US,2025-10-31T23:11:50,ORG_0285
CRM_A,CRM_A_O_ORG_0286_849,Sahni PLC Pharmacy,Pharmacy,"328, Lad Path",Firozabad,NC,65499,US,2025-11-11T08:47:11,ORG_0286
CRM_B,CRM_B_O_ORG_0286_859,Sahni PLC Pharmacy,Pharmacy,"328, Lad Path",Firozabad,NC,65499,US,2025-12-19T05:57:14,ORG_0286
CRM_A,CRM_A_O_ORG_0287_175,Gala Group Clinic,Clinic,"26/214, Nagarajan Road",Fatehpur,CT,60295,US,2025-10-25T11:56:17,ORG_0287
CRM_B,CRM_B_O_ORG_0287_698,Gala Group Clnc,Clinic,26/214 Nagarajan Road,Fatehpur,CT,60295,US,2026-01-23T14:31:14,ORG_0287
CRM_A,CRM_A_O_ORG_0288_761,Nayar Ltd Hospital,Hospital,"H.No. 51, Ramaswamy",Tinsukia,IL,81010,US,2026-01-22T01:56:52,ORG_0288
CRM_B,CRM_B_O_ORG_0288_891,Nayar Ltd Hospital,Hospital,"H.No. 51, Ramaswamy",Tinsukia,IL,81010,US,2025-10-22T17:52:14,ORG_0288
CRM_A,CRM_A_O_ORG_0289_957,Tak-Tella Hospital,Hospital,"H.No. 159, Joshi Zila",Bhusawal,TS,976373,IN,2025-10-29T08:19:53,ORG_0289
CRM_B,CRM_B_O_ORG_0289_196,Tak-Tella Hospital,Hospital,"H.No. 159, Joshi Zila",Bhusawal,TS,976373,IN,2026-01-06T03:08:25,ORG_0289
CRM_A,CRM_A_O_ORG_0290_270,"Misra, Grewal and Hayre Lab",Lab,"63/554, Baria Marg",Nellore,GA,95682,US,2025-12-13T12:23:06,ORG_0290
CRM_B,CRM_B_O_ORG_0290_105,"Misra, Grewal and Hayre Lab",Lab,"63/554, Baria Marg",Nellore,GA,95682,US,2025-10-18T16:42:17,ORG_0290
CRM_B,CRM_B_O_ORG_0290_339,"Misra, Grewal and Hayre Lab",Lab,"63/554, Baria Marg",Nellore,GA,95682,US,2025-10-15T23:35:16,ORG_0290
CRM_A,CRM_A_O_ORG_0291_112,"Ram, Guha and Chadha Pharmacy",Pharmacy,"H.No. 71, Sha",Belgaum,CO,33288,US,2025-12-17T13:30:52,ORG_0291
CRM_B,CRM_B_O_ORG_0291_109,"Ram, Guha and Chadha Pharmacy",Pharmacy,"H.No. 71, Sha",Belgaum,CO,33288,US,2025-10-22T13:29:52,ORG_0291
CRM_A,CRM_A_O_ORG_0292_860,Chaudhry LLC Clinic,Clinic,"H.No. 52
Singh Chowk",Nanded,FL,49309,US,2025-12-11T14:09:27,ORG_0292
CRM_A,CRM_A_O_ORG_0293_564,"Raj, Ahuja and Gopal Clinic",Clinic,"H.No. 64, Kaul Nagar",Pudukkottai,TX,71949,US,2025-11-11T10:03:28,ORG_0293
CRM_B,CRM_B_O_ORG_0293_873,"Raj, Ahuja and Gopal Clinic",Clinic,"H.No. 64, Kaul Nagar",Pudukkottai,TX,71949,US,2025-11-06T12:32:48,ORG_0293
CRM_B,CRM_B_O_ORG_0293_492,"Raj, Ahuja and Gopal Clinic",Clinic,"H.No. 64, Kaul Nagar",Pudukkottai,TX,71949,US,2026-01-09T00:47:45,ORG_0293
CRM_A,CRM_A_O_ORG_0294_211,"Walla, Sant and Upadhyay Diagnostic Center",Diagnostic Center,"50/78, Tandon Marg",Jehanabad,PA,14886,US,2026-01-02T11:52:03,ORG_0294
CRM_B,CRM_B_O_ORG_0294_101,"Walla, Sant and Upadhyay Diagnostic Ctr",Diagnostic Center,"50/78, Tandon Marg",Jehanabad,PA,14886,US,2025-12-19T01:29:47,ORG_0294
CRM_B,CRM_B_O_ORG_0294_789,"Walla, Sant and Upadhyay Diagnostic Center",Diagnostic Center,50/78 Tandon Marg,Jehanabad,PA,14886,US,2026-01-14T18:55:41,ORG_0294
CRM_A,CRM_A_O_ORG_0295_306,"Kalla, Vohra and Chokshi Clinic",Clinic,"94/874, Dalal Marg",Noida,MI,83665,US,2025-12-02T15:48:19,ORG_0295
CRM_B,CRM_B_O_ORG_0295_145,"Kalla, Vohra and Chokshi Clinic",Clinic,"94/874, Dalal Marg",Noida,MI,83665,US,2025-10-26T00:17:27,ORG_0295
CRM_A,CRM_A_O_ORG_0296_662,"Chacko, Anand and Banik Diagnostic Center",Diagnostic Center,"H.No. 15, Chowdhury Path",Khammam,WA,12729,US,2025-12-18T08:25:58,ORG_0296
CRM_B,CRM_B_O_ORG_0296_500,"Chacko, Anand and Banik Diagnostic Center",Diagnostic Center,"H.No. 15, Chowdhury Path",Khammam,WA,12729,US,2026-01-01T23:16:09,ORG_0296
CRM_A,CRM_A_O_ORG_0296_168,"Chacko, Anand and Banik Diagnostic Center",Diagnostic Center,"H.No. 15, Chowdhury Path",Khammam,WA,12729,US,2025-10-31T12:59:02,ORG_0296
CRM_A,CRM_A_O_ORG_0297_255,"Randhawa, Kalla and Sethi Hospital",Hospital,"H.No. 33, Solanki Street",Bikaner,FL,55533,US,2026-01-11T07:05:50,ORG_0297
CRM_B,CRM_B_O_ORG_0297_691,"Randhawa, Kalla and Sethi Hospital",Hospital,H.No. 33 Solanki Street,Bikaner,FL,55533,US,2025-10-07T13:50:34,ORG_0297
CRM_A,CRM_A_O_ORG_0298_373,"Ratti, Rege and Saraf Diagnostic Center",Diagnostic Center,"58/43
Chakraborty Zila",Nanded,TX,58918,US,2025-11-12T19:20:48,ORG_0298
CRM_B,CRM_B_O_ORG_0298_961,"Ratti, Rege and Saraf Diagnostic Center",Diagnostic Center,"58/43
Chakraborty Zila",Nanded,TX,58918,US,2025-12-06T12:40:02,ORG_0298
CRM_A,CRM_A_O_ORG_0299_794,Bhargava Ltd Hospital,Hospital,"H.No. 14
Kulkarni",Tiruppur,OH,65957,US,2025-11-14T17:42:55,ORG_0299
CRM_B,CRM_B_O_ORG_0299_374,Bhargava Ltd Hospital,Hospital,"H.No. 14
Kulkarni",Tiruppur,OH,65957,US,2025-11-09T13:59:16,ORG_0299
CRM_B,CRM_B_O_ORG_0299_585,Bhargava Ltd Hosp,Hospital,"H.No. 14
Kulkarni",Tiruppur,OH,65957,US,2025-10-08T06:20:53,ORG_0299
CRM_A,CRM_A_O_ORG_0300_950,"Rau, Patla and Mannan Pharmacy",Pharmacy,"H.No. 055, Tandon Chowk",Ranchi,DL,397144,IN,2025-12-03T22:07:21,ORG_0300
CRM_B,CRM_B_O_ORG_0300_943,"Rau, Patla and Mannan Pharmacy",Pharmacy,"H.No. 055, Tandon Chowk",Ranchi,DL,397144,IN,2026-01-16T19:46:13,ORG_0300
CRM_A,CRM_A_O_ORG_0301_721,Bhakta Ltd Pharmacy,Pharmacy,"59, Barman Marg",Motihari,MD,15872,US,2025-12-31T02:45:17,ORG_0301
CRM_B,CRM_B_O_ORG_0301_339,Bhakta Ltd Pharmacy,Pharmacy,"59, Barman Marg",Motihari,MD,15872,US,2025-10-23T02:48:48,ORG_0301
CRM_A,CRM_A_O_ORG_0302_734,Seth-Gulati Diagnostic Center,Diagnostic Center,"43/42
Chaudhry Ganj",Tezpur,CA,14932,US,2025-10-30T13:16:29,ORG_0302
CRM_B,CRM_B_O_ORG_0302_231,Seth-Gulati Diagnostic Center,Diagnostic Center,"43/42
Chaudhry Ganj",Tezpur,CA,14932,US,2025-12-06T19:23:51,ORG_0302
CRM_A,CRM_A_O_ORG_0303_423,Nath-Ganesh Lab,Lab,"586, Samra Nagar",Kolkata,WB,242998,IN,2025-10-24T16:41:26,ORG_0303
CRM_B,CRM_B_O_ORG_0303_660,Nath-Ganesh Lab,Lab,"586, Samra Nagar",Kolkata,WB,242998,IN,2025-11-21T13:33:15,ORG_0303
CRM_A,CRM_A_O_ORG_0304_222,"Vala, Chokshi and Basu Lab",Lab,"H.No. 999
Nadig Zila",Barasat,NY,90022,US,2026-02-12T12:33:42,ORG_0304
CRM_B,CRM_B_O_ORG_0304_602,"Vala, Chokshi and Basu Lab",Lab,H.No. 999 Nadig Zila,Barasat,NY,90022,US,2026-01-02T10:26:29,ORG_0304
CRM_A,CRM_A_O_ORG_0305_813,"Chawla, Manne and Agate Pharmacy",Pharmacy,"H.No. 850
Khurana Zila",Nangloi Jat,NC,87207,US,2026-01-05T06:35:58,ORG_0305
CRM_B,CRM_B_O_ORG_0305_272,"Chawla, Manne and Agate Pharmacy",Pharmacy,"H.No. 850
Khurana Zila",Nangloi Jat,NC,87207,US,2025-10-24T15:50:51,ORG_0305
CRM_A,CRM_A_O_ORG_0305_879,"Chawla, Manne and Agate Pharmacy",Pharmacy,"H.No. 850
Khurana Zila",Nangloi Jat,NC,87207,US,2025-11-30T05:57:54,ORG_0305
CRM_A,CRM_A_O_ORG_0306_892,"Mahajan, Edwin and Ratti Hospital",Hospital,"41, Garg Street",Avadi,VA,23958,US,2026-01-29T07:52:16,ORG_0306
CRM_B,CRM_B_O_ORG_0306_916,"Mahajan, Edwin and Ratti Hosp",Hospital,"41, Garg Street",Avadi,VA,23958,US,2025-10-16T15:24:58,ORG_0306
CRM_A,CRM_A_O_ORG_0307_712,Deshmukh-Nagarajan Pharmacy,Pharmacy,"39/245
Rao Ganj",Ramagundam,AL,21141,US,2026-01-17T19:06:41,ORG_0307
CRM_B,CRM_B_O_ORG_0307_334,Deshmukh-Nagarajan Pharmacy,Pharmacy,"39/245
Rao Ganj",Ramagundam,AL,21141,US,2025-12-20T07:29:15,ORG_0307
CRM_A,CRM_A_O_ORG_0308_288,Kulkarni Inc Hospital,Hospital,"44, Pillai Street",Aurangabad,DL,184718,IN,2026-01-15T17:29:10,ORG_0308
CRM_B,CRM_B_O_ORG_0308_502,Kulkarni Incorporated Hospital,Hospital,"44, Pillai Street",Aurangabad,DL,184718,IN,2025-12-30T18:43:03,ORG_0308
CRM_A,CRM_A_O_ORG_0309_271,"Ratta, Wable and Nazareth Lab",Lab,"68, Bahl Street",Motihari,FL,68724,US,2025-11-23T04:37:47,ORG_0309
CRM_B,CRM_B_O_ORG_0309_239,"Ratta, Wable and Nazareth Lab",Lab,"68, Bahl Street",Motihari,FL,68724,US,2025-11-16T21:02:39,ORG_0309
CRM_B,CRM_B_O_ORG_0309_763,"Ratta, Wable and Nazareth Lab",Lab,"68, Bahl Street",Motihari,FL,68724,US,2025-11-13T01:21:01,ORG_0309
CRM_A,CRM_A_O_ORG_0310_180,"Chaudry, Gandhi and Dua Lab",Lab,"61
Dutta Road",Mahbubnagar,NC,52702,US,2025-10-31T22:35:16,ORG_0310
CRM_B,CRM_B_O_ORG_0310_458,"Chaudry, Gandhi and Dua Lab",Lab,"61
Dutta Road",Mahbubnagar,NC,52702,US,2025-12-10T05:21:07,ORG_0310
CRM_A,CRM_A_O_ORG_0311_777,Agarwal-Edwin Diagnostic Center,Diagnostic Center,"79/09, Koshy Marg",Salem,MD,12621,US,2025-12-11T16:47:19,ORG_0311
CRM_B,CRM_B_O_ORG_0311_181,Agarwal-Edwin Diagnostic Center,Diagnostic Center,"79/09, Koshy Marg",Salem,MD,12621,US,2025-12-05T07:52:06,ORG_0311
CRM_A,CRM_A_O_ORG_0312_760,"Nadkarni, Brahmbhatt and Borde Lab",Lab,"H.No. 33
Sarraf Zila",Bhavnagar,NC,99534,US,2026-01-07T09:36:49,ORG_0312
CRM_B,CRM_B_O_ORG_0312_865,"Nadkarni, Brahmbhatt and Borde Lab",Lab,"H.No. 33
Sarraf Zila",Bhavnagar,NC,99534,US,2026-01-20T15:07:05,ORG_0312
CRM_A,CRM_A_O_ORG_0313_946,"Palla, Jani and Khare Lab",Lab,"70/86
Morar Nagar",Bhind,MA,93841,US,2025-12-16T22:30:45,ORG_0313
CRM_B,CRM_B_O_ORG_0313_219,"Palla, Jani and Khare Lab",Lab,"70/86
Morar Nagar",Bhind,MA,93841,US,2025-10-25T16:54:26,ORG_0313
CRM_B,CRM_B_O_ORG_0313_347,"Palla, Jani and Khare Lab",Lab,"70/86
Morar Nagar",Bhind,MA,93841,US,2025-12-05T14:11:45,ORG_0313
CRM_A,CRM_A_O_ORG_0314_879,Pai-Sharma Hospital,Hospital,"H.No. 37, Tailor Zila",Vadodara,DL,391754,IN,2026-01-05T20:49:47,ORG_0314
CRM_B,CRM_B_O_ORG_0314_185,Pai-Sharma Hospital,Hospital,"H.No. 37, Tailor Zila",Vadodara,DL,391754,IN,2025-10-13T10:26:35,ORG_0314
CRM_B,CRM_B_O_ORG_0314_188,Pai-Sharma Hosp,Hospital,"H.No. 37, Tailor Zila",Vadodara,DL,391754,IN,2025-11-25T18:54:09,ORG_0314
CRM_A,CRM_A_O_ORG_0315_586,"Contractor, Naik and Karpe Pharmacy",Pharmacy,"003, Nayar Street",Ramgarh,AL,85577,US,2025-11-25T12:55:52,ORG_0315
CRM_B,CRM_B_O_ORG_0315_769,"Contractor, Naik and Karpe Pharmacy",Pharmacy,"003, Nayar Street",Ramgarh,AL,85577,US,2026-01-24T03:51:58,ORG_0315
CRM_A,CRM_A_O_ORG_0316_108,Magar-Saxena Lab,Lab,"H.No. 331
Parikh Zila",Hindupur,TS,147774,IN,2025-11-27T22:58:14,ORG_0316
CRM_B,CRM_B_O_ORG_0316_437,Magar-Saxena Lab,Lab,"H.No. 331
Parikh Zila",Hindupur,TS,147774,IN,2025-12-19T12:12:36,ORG_0316
CRM_A,CRM_A_O_ORG_0317_300,Thakur-Karan Diagnostic Center,Diagnostic Center,"42/26
Hora Marg",Arrah,IL,71817,US,2025-11-21T01:58:43,ORG_0317
CRM_B,CRM_B_O_ORG_0317_935,Thakur-Karan Diagnostic Center,Diagnostic Center,"42/26
Hora Marg",Arrah,IL,71817,US,2025-10-31T12:08:31,ORG_0317
CRM_A,CRM_A_O_ORG_0318_825,Kala-Badami Lab,Lab,"491, Borra Ganj",Eluru,DL,940472,IN,2025-12-27T23:22:51,ORG_0318
CRM_B,CRM_B_O_ORG_0318_681,Kala-Badami Lab,Lab,"491, Borra Ganj",Eluru,DL,940472,IN,2025-10-19T10:45:48,ORG_0318
CRM_A,CRM_A_O_ORG_0319_524,"Oommen, Hayre and Raghavan Clinic",Clinic,"13
Mohan Marg",Thiruvananthapuram,MA,99455,US,2025-12-04T14:58:17,ORG_0319
CRM_B,CRM_B_O_ORG_0319_498,"Oommen, Hayre and Raghavan Clinic",Clinic,"13
Mohan Marg",Thiruvananthapuram,MA,99455,US,2026-01-24T22:24:10,ORG_0319
CRM_A,CRM_A_O_ORG_0320_861,Chacko-Mitra Pharmacy,Pharmacy,"282
Dewan Ganj",Thrissur,DL,548614,IN,2025-11-06T23:09:15,ORG_0320
CRM_B,CRM_B_O_ORG_0320_239,Chacko-Mitra Pharmacy,Pharmacy,"282
Dewan Ganj",Thrissur,DL,548614,IN,2026-02-04T15:48:12,ORG_0320
CRM_A,CRM_A_O_ORG_0321_263,Vaidya-Nagi Lab,Lab,"97/993, Ray Road",Bahraich,NC,19351,US,2026-01-15T16:16:17,ORG_0321
CRM_B,CRM_B_O_ORG_0321_312,Vaidya-Nagi Lab,Lab,"97/993, Ray Road",Bahraich,NC,19351,US,2026-01-02T12:21:23,ORG_0321
CRM_A,CRM_A_O_ORG_0322_443,Murty-Khatri Lab,Lab,"H.No. 21, Taneja",Munger,GA,63373,US,2025-10-23T08:18:44,ORG_0322
CRM_B,CRM_B_O_ORG_0322_182,Murty-Khatri Lab,Lab,"H.No. 21, Taneja",Munger,GA,63373,US,2025-10-18T17:41:17,ORG_0322
CRM_A,CRM_A_O_ORG_0323_269,Ahuja-Sant Pharmacy,Pharmacy,"H.No. 231
Mand Path",Bhatpara,WB,305376,IN,2025-11-04T09:33:34,ORG_0323
CRM_B,CRM_B_O_ORG_0323_751,Ahuja-Sant Pharmacy,Pharmacy,"H.No. 231
Mand Path",Bhatpara,WB,305376,IN,2026-01-06T01:20:52,ORG_0323
CRM_A,CRM_A_O_ORG_0324_936,Lal-Sharma Hospital,Hospital,"H.No. 750, Ratta Zila",Ajmer,MI,20415-3315,US,2025-12-21T18:44:49,ORG_0324
CRM_B,CRM_B_O_ORG_0324_711,Lal-Sharma Hospital,Hospital,"H.No. 750, Ratta Zila",Ajmer,MI,20415-3315,US,2025-11-07T22:09:28,ORG_0324
CRM_A,CRM_A_O_ORG_0325_914,Bail-Gupta Lab,Lab,"14/10
Dass Path",Mahbubnagar,VA,90005,US,2025-10-13T02:31:48,ORG_0325
CRM_B,CRM_B_O_ORG_0325_197,Bail-Gupta Lab,Lab,"14/10
Dass Path",Mahbubnagar,VA,90005,US,2026-02-04T11:13:09,ORG_0325
CRM_B,CRM_B_O_ORG_0325_522,Bail-Gupta Lab,Lab,14/10 Dass Path,Mahbubnagar,VA,90005,US,2025-11-29T21:08:16,ORG_0325
CRM_A,CRM_A_O_ORG_0326_688,"Ranganathan, Iyer and Sachdev Diagnostic Center",Diagnostic Center,"721
Ravi Street",Satara,AL,29323,US,2025-11-10T10:28:22,ORG_0326
CRM_B,CRM_B_O_ORG_0326_163,"Ranganathan, Iyer and Sachdev Diagnostic Center",Diagnostic Center,"721
Ravi Street",Satara,AL,29323,US,2025-11-16T18:19:05,ORG_0326
CRM_A,CRM_A_O_ORG_0327_769,Jain-Ram Lab,Lab,"87
Sant",Farrukhabad,UP,649643,IN,2025-11-12T01:29:29,ORG_0327
CRM_B,CRM_B_O_ORG_0327_439,Jain-Ram Lab,Lab,"87
Sant",Farrukhabad,UP,649643,IN,2025-11-15T01:58:50,ORG_0327
CRM_A,CRM_A_O_ORG_0328_833,Srinivas-Grewal Clinic,Clinic,"86/30
Kaul Zila",Muzaffarnagar,OH,64388,US,2026-02-08T21:02:32,ORG_0328
CRM_B,CRM_B_O_ORG_0328_956,Srinivas-Grewal Clnc,Clinic,"86/30
Kaul Zila",Muzaffarnagar,OH,64388,US,2025-12-13T14:22:51,ORG_0328
CRM_A,CRM_A_O_ORG_0329_421,Sura PLC Clinic,Clinic,"H.No. 702, Sule Marg",Madanapalle,FL,99129,US,2025-12-19T09:03:57,ORG_0329
CRM_B,CRM_B_O_ORG_0329_767,Sura PLC Clinic,Clinic,"H.No. 702, Sule Marg",Madanapalle,FL,99129,US,2025-12-15T01:19:02,ORG_0329
CRM_A,CRM_A_O_ORG_0330_274,"Rajan, Bobal and Minhas Diagnostic Center",Diagnostic Center,"18/51
Sharaf Road",Bhusawal,WA,59482,US,2025-12-15T14:16:34,ORG_0330
CRM_A,CRM_A_O_ORG_0330_732,"Rajan, Bobal and Minhas Diagnostic Center",Diagnostic Center,"18/51
Sharaf Road",Bhusawal,WA,59482,US,2025-12-11T16:38:01,ORG_0330
CRM_A,CRM_A_O_ORG_0331_621,Sagar Ltd Diagnostic Center,Diagnostic Center,"849, Doctor Path",Bhopal,GA,29731-4214,US,2025-11-13T03:28:32,ORG_0331
CRM_B,CRM_B_O_ORG_0331_134,Sagar Ltd Diagnostic Center,Diagnostic Center,"849, Doctor Path",Bhopal,GA,29731-4214,US,2025-10-21T21:59:07,ORG_0331
CRM_A,CRM_A_O_ORG_0332_909,Varma-Gour Hospital,Hospital,"79/56, Mohanty Zila",Hyderabad,NY,16267,US,2026-01-03T12:37:22,ORG_0332
CRM_B,CRM_B_O_ORG_0332_296,Varma-Gour Hosp,Hospital,"79/56, Mohanty Zila",Hyderabad,NY,16267,US,2026-01-24T05:13:30,ORG_0332
CRM_A,CRM_A_O_ORG_0333_484,"Rai, Raja and Boase Pharmacy",Pharmacy,"29/32
Seth Path",Motihari,GA,56835,US,2026-01-21T11:40:38,ORG_0333
CRM_B,CRM_B_O_ORG_0333_763,"Rai, Raja and Boase Pharmacy",Pharmacy,"29/32
Seth Path",Motihari,GA,56835,US,2026-01-27T06:19:21,ORG_0333
CRM_A,CRM_A_O_ORG_0334_260,"Nayak, Bassi and Sampath Pharmacy",Pharmacy,"034, Bobal Chowk",Udaipur,NJ,60872,US,2025-11-28T17:19:55,ORG_0334
CRM_B,CRM_B_O_ORG_0334_538,"Nayak, Bassi and Sampath Pharmacy",Pharmacy,"034, Bobal Chowk",Udaipur,NJ,60872,US,2025-11-25T09:36:38,ORG_0334
CRM_A,CRM_A_O_ORG_0335_700,Devan Group Lab,Lab,"H.No. 238, Narayanan Path",Kolhapur,NC,76773,US,2026-02-02T17:49:36,ORG_0335
CRM_B,CRM_B_O_ORG_0335_402,Devan Group Lab,Lab,H.No. 238 Narayanan Path,Kolhapur,NC,76773,US,2025-12-31T21:47:14,ORG_0335
CRM_A,CRM_A_O_ORG_0336_313,"Dube, Banik and Shetty Diagnostic Center",Diagnostic Center,"303, Prabhu Ganj",Korba,TX,74998,US,2025-11-11T23:35:48,ORG_0336
CRM_B,CRM_B_O_ORG_0336_780,"Dube, Banik and Shetty Diagnostic Center",Diagnostic Center,"303, Prabhu Ganj",Korba,TX,74998,US,2025-12-13T23:48:37,ORG_0336
CRM_A,CRM_A_O_ORG_0337_611,Zachariah PLC Lab,Lab,"H.No. 113
Tank",Latur,OH,99671,US,2025-11-16T01:29:45,ORG_0337
CRM_B,CRM_B_O_ORG_0337_378,Zachariah PLC Lab,Lab,H.No. 113 Tank,Latur,OH,99671,US,2025-12-07T22:50:31,ORG_0337
CRM_A,CRM_A_O_ORG_0338_970,"Shankar, Dugar and Sarna Diagnostic Center",Diagnostic Center,"78
Korpal Street",Chennai,GA,28132,US,2025-11-08T18:26:37,ORG_0338
CRM_B,CRM_B_O_ORG_0338_472,"Shankar, Dugar and Sarna Diagnostic Ctr",Diagnostic Center,"78
Korpal Street",Chennai,GA,28132,US,2025-12-13T17:05:31,ORG_0338
CRM_A,CRM_A_O_ORG_0339_355,"Memon, Gopal and De Pharmacy",Pharmacy,"51
Kumer Road",Danapur,FL,13604,US,2025-11-07T02:20:48,ORG_0339
CRM_B,CRM_B_O_ORG_0339_718,"Memon, Gopal and De Pharmacy",Pharmacy,"51
Kumer Road",Danapur,FL,13604,US,2026-01-19T09:50:38,ORG_0339
CRM_A,CRM_A_O_ORG_0340_357,Nigam-Sharaf Pharmacy,Pharmacy,"062
Raja Nagar",Tirupati,WB,588354,IN,2026-01-07T19:39:58,ORG_0340
CRM_B,CRM_B_O_ORG_0340_870,Nigam-Sharaf Pharmacy,Pharmacy,"062
Raja Nagar",Tirupati,WB,588354,IN,2025-11-14T11:20:06,ORG_0340
CRM_B,CRM_B_O_ORG_0340_840,Nigam-Sharaf Pharmacy,Pharmacy,"062
Raja Nagar",Tirupati,WB,588354,IN,2025-10-17T18:54:21,ORG_0340
CRM_A,CRM_A_O_ORG_0341_277,"Misra, Dasgupta and Tiwari Lab",Lab,"029
Buch Circle",Dhule,OH,12952,US,2025-12-19T01:21:04,ORG_0341
CRM_B,CRM_B_O_ORG_0341_959,"Misra, Dasgupta and Tiwari Lab",Lab,"029
Buch Circle",Dhule,OH,12952,US,2025-10-14T05:00:18,ORG_0341
CRM_A,CRM_A_O_ORG_0342_609,Agrawal PLC Lab,Lab,"391
Chad Road",Aurangabad,MH,184428,IN,2026-01-18T00:50:47,ORG_0342
CRM_B,CRM_B_O_ORG_0342_967,Agrawal PLC Lab,Lab,"391
Chad Road",Aurangabad,MH,184428,IN,2025-10-15T15:07:50,ORG_0342
CRM_A,CRM_A_O_ORG_0343_622,"Sarma, Roy and Krish Lab",Lab,"H.No. 507, Nori Road",Ichalkaranji,NY,51561,US,2025-11-04T18:39:34,ORG_0343
CRM_B,CRM_B_O_ORG_0343_215,"Sarma, Roy and Krish Lab",Lab,"H.No. 507, Nori Road",Ichalkaranji,NY,51561,US,2026-01-18T03:13:31,ORG_0343
CRM_A,CRM_A_O_ORG_0344_533,Khare-Garde Clinic,Clinic,"H.No. 929
Ahuja Circle",Saharsa,WB,162280,IN,2026-01-25T16:17:05,ORG_0344
CRM_B,CRM_B_O_ORG_0344_676,Khare-Garde Clinic,Clinic,"H.No. 929
Ahuja Circle",Saharsa,WB,162280,IN,2026-01-12T19:28:25,ORG_0344
CRM_B,CRM_B_O_ORG_0344_318,Khare-Garde Clinic,Clinic,"H.No. 929
Ahuja Circle",Saharsa,WB,162280,IN,2025-12-17T14:33:51,ORG_0344
CRM_A,CRM_A_O_ORG_0345_858,Lalla-Choudhury Hospital,Hospital,"H.No. 693
Gola Marg",Howrah,AK,46406,US,2025-10-22T01:10:40,ORG_0345
CRM_B,CRM_B_O_ORG_0345_975,Lalla-Choudhury Hospital,Hospital,"H.No. 693
Gola Marg",Howrah,AK,46406,US,2025-12-15T15:21:49,ORG_0345
CRM_B,CRM_B_O_ORG_0345_562,Lalla-Choudhury Hospital,Hospital,"H.No. 693
Gola Marg",Howrah,AK,46406,US,2026-02-03T01:36:25,ORG_0345
CRM_A,CRM_A_O_ORG_0346_484,"Vora, Narayanan and Contractor Lab",Lab,"238
Hayre Zila",Kanpur,NJ,29662,US,2025-12-25T02:40:28,ORG_0346
CRM_B,CRM_B_O_ORG_0346_445,"Vora, Narayanan and Contractor Lab",Lab,"238
Hayre Zila",Kanpur,NJ,29662,US,2025-11-26T04:25:44,ORG_0346
CRM_A,CRM_A_O_ORG_0346_323,"Vora, Narayanan and Contractor Lab",Lab,"238
Hayre Zila",Kanpur,NJ,29662,US,2026-01-12T06:55:20,ORG_0346
CRM_A,CRM_A_O_ORG_0347_363,"Nagarajan, Subramanian and Menon Lab",Lab,"H.No. 376, Gill Street",Thanjavur,MA,53716,US,2025-12-22T02:17:31,ORG_0347
CRM_B,CRM_B_O_ORG_0347_769,"Nagarajan, Subramanian and Menon Lab",Lab,"H.No. 376, Gill Street",Thanjavur,MA,53716,US,2025-12-26T00:07:59,ORG_0347
CRM_A,CRM_A_O_ORG_0348_760,"Loyal, Das and Narain Lab",Lab,"H.No. 83, Palla Circle",Chinsurah,NJ,36251,US,2026-01-04T16:55:17,ORG_0348
CRM_B,CRM_B_O_ORG_0348_502,"Loyal, Das and Narain Lab",Lab,"H.No. 83, Palla Circle",Chinsurah,NJ,36251,US,2025-12-25T23:15:41,ORG_0348
CRM_B,CRM_B_O_ORG_0348_120,"Loyal, Das and Narain Lab",Lab,"H.No. 83, Palla Circle",Chinsurah,NJ,36251,US,2025-11-30T01:24:50,ORG_0348
