provider_id_source,org_id_source,affiliation_type,start_date
CRM_B_P_PROV_00114_741,CRM_A_O_ORG_0047_841,Primary,2022-03-22
CRM_B_P_PROV_00114_741,CRM_A_O_ORG_0236_583,Secondary,2024-03-17
CRM_A_P_PROV_00115_295,CRM_B_O_ORG_0082_859,Primary,2022-03-31
CRM_B_P_PROV_00115_667,CRM_B_O_ORG_0194_256,Primary,2021-04-08
CRM_B_P_PROV_00115_667,CRM_B_O_ORG_0256_281,Secondary,2021-09-19
CRM_A_P_PROV_00116_241,CRM_B_O_ORG_0368_837,Primary,2024-07-26
CRM_A_P_PROV_00117_811,CRM_A_O_ORG_0177_994,Primary,2024-03-04
CRM_B_P_PROV_00117_374,CRM_B_O_ORG_0040_161,Primary,2022-06-15
CRM_A_P_PROV_00118_699,CRM_B_O_ORG_0219_459,Primary,2025-12-08
CRM_B_P_PROV_00118_175,CRM_A_O_ORG_0323_269,Primary,2025-12-03
CRM_A_P_PROV_00119_918,CRM_A_O_ORG_0232_164,Primary,2022-06-03
CRM_A_P_PROV_00119_918,CRM_A_O_ORG_0092_991,Secondary,2024-09-27
CRM_B_P_PROV_00119_962,CRM_B_O_ORG_0281_957,Primary,2020-09-16
CRM_A_P_PROV_00120_272,CRM_A_O_ORG_0305_879,Primary,2025-01-22
CRM_B_P_PROV_00120_362,CRM_A_O_ORG_0204_835,Primary,2022-02-03
CRM_A_P_PROV_00121_517,CRM_A_O_ORG_0056_608,Primary,2021-09-28
CRM_B_P_PROV_00121_978,CRM_A_O_ORG_0247_764,Primary,2022-08-04
CRM_B_P_PROV_00121_978,CRM_A_O_ORG_0101_947,Secondary,2024-02-11
CRM_A_P_PROV_00122_136,CRM_B_O_ORG_0017_663,Primary,2025-07-04
CRM_B_P_PROV_00122_117,CRM_B_O_ORG_0046_908,Primary,2023-08-15
CRM_A_P_PROV_00123_510,CRM_B_O_ORG_0293_492,Primary,2022-07-15
CRM_B_P_PROV_00123_698,CRM_A_O_ORG_0346_484,Primary,2021-05-27
CRM_B_P_PROV_00123_698,CRM_B_O_ORG_0179_981,Secondary,2022-10-19
CRM_A_P_PROV_00124_568,CRM_A_O_ORG_0082_795,Primary,2024-01-25
CRM_B_P_PROV_00124_702,CRM_B_O_ORG_0156_499,Primary,2021-10-19
CRM_A_P_PROV_00125_901,CRM_A_O_ORG_0175_780,Primary,2024-09-07
CRM_B_P_PROV_00125_768,CRM_B_O_ORG_0294_789,Primary,2024-04-30
CRM_A_P_PROV_00126_423,CRM_A_O_ORG_0401_658,Primary,2022-01-17
CRM_B_P_PROV_00126_809,CRM_B_O_ORG_0299_374,Primary,2021-05-15
CRM_A_P_PROV_00127_271,CRM_A_O_ORG_0156_852,Primary,2022-05-12
CRM_B_P_PROV_00127_113,CRM_A_O_ORG_0132_599,Primary,2025-12-29
CRM_A_P_PROV_00128_950,CRM_B_O_ORG_0005_445,Primary,2021-11-30
CRM_B_P_PROV_00128_606,CRM_B_O_ORG_0152_680,Primary,2022-11-16
CRM_A_P_PROV_00129_590,CRM_B_O_ORG_0313_347,Primary,2022-04-19
CRM_B_P_PROV_00129_258,CRM_A_O_ORG_0394_275,Primary,2025-05-14
CRM_A_P_PROV_00130_510,CRM_B_O_ORG_0383_519,Primary,2024-04-18
CRM_B_P_PROV_00130_442,CRM_A_O_ORG_0278_968,Primary,2022-05-28
CRM_B_P_PROV_00130_442,CRM_A_O_ORG_0371_280,Secondary,2022-02-24
CRM_A_P_PROV_00131_511,CRM_B_O_ORG_0091_710,Primary,2023-03-09
CRM_A_P_PROV_00131_511,CRM_A_O_ORG_0005_597,Secondary,2024-09-11
CRM_B_P_PROV_00131_295,CRM_A_O_ORG_0333_484,Primary,2023-05-01
CRM_A_P_PROV_00132_343,CRM_A_O_ORG_0066_126,Primary,2021-05-28
CRM_A_P_PROV_00132_343,CRM_B_O_ORG_0314_185,Secondary,2024-02-11
CRM_B_P_PROV_00132_102,CRM_A_O_ORG_0260_166,Primary,2020-11-27
CRM_A_P_PROV_00133_475,CRM_A_O_ORG_0094_388,Primary,2022-11-14
CRM_B_P_PROV_00133_711,CRM_B_O_ORG_0283_210,Primary,2024-08-24
CRM_B_P_PROV_00133_711,CRM_A_O_ORG_0162_670,Secondary,2024-04-27
CRM_A_P_PROV_00134_435,CRM_A_O_ORG_0037_831,Primary,2025-01-05
CRM_A_P_PROV_00134_435,CRM_A_O_ORG_0017_659,Secondary,2021-07-09
CRM_A_P_PROV_00135_152,CRM_B_O_ORG_0287_698,Primary,2022-12-15
CRM_B_P_PROV_00135_335,CRM_B_O_ORG_0138_455,Primary,2024-10-14
CRM_B_P_PROV_00135_335,CRM_A_O_ORG_0285_250,Secondary,2023-12-14
CRM_A_P_PROV_00136_734,CRM_B_O_ORG_0285_170,Primary,2022-07-18
CRM_B_P_PROV_00136_755,CRM_B_O_ORG_0005_445,Primary,2023-07-04
CRM_A_P_PROV_00137_360,CRM_B_O_ORG_0153_763,Primary,2024-05-21
CRM_B_P_PROV_00137_157,CRM_A_O_ORG_0256_490,Primary,2022-12-13
CRM_A_P_PROV_00138_912,CRM_B_O_ORG_0075_158,Primary,2022-05-21
CRM_A_P_PROV_00138_912,CRM_B_O_ORG_0116_642,Secondary,2021-12-07
CRM_B_P_PROV_00138_908,CRM_A_O_ORG_0271_518,Primary,2025-05-03
CRM_A_P_PROV_00139_217,CRM_A_O_ORG_0372_875,Primary,2023-03-14
CRM_B_P_PROV_00139_408,CRM_B_O_ORG_0271_167,Primary,2020-12-13
CRM_B_P_PROV_00139_408,CRM_B_O_ORG_0154_810,Secondary,2020-11-23
CRM_A_P_PROV_00140_840,CRM_A_O_ORG_0411_811,Primary,2024-04-20
CRM_B_P_PROV_00140_615,CRM_A_O_ORG_0252_490,Primary,2023-08-13
CRM_B_P_PROV_00140_615,CRM_A_O_ORG_0069_850,Secondary,2023-03-24
CRM_B_P_PROV_00140_287,CRM_A_O_ORG_0269_203,Primary,2025-02-14
CRM_A_P_PROV_00141_192,CRM_A_O_ORG_0278_636,Primary,2023-02-07
CRM_B_P_PROV_00141_667,CRM_A_O_ORG_0183_848,Primary,2021-02-01
CRM_B_P_PROV_00141_667,CRM_B_O_ORG_0251_321,Secondary,2025-10-07
CRM_A_P_PROV_00142_178,CRM_B_O_ORG_0266_215,Primary,2021-09-27
CRM_B_P_PROV_00142_108,CRM_A_O_ORG_0403_952,Primary,2024-01-07
CRM_A_P_PROV_00143_371,CRM_A_O_ORG_0112_391,Primary,2025-05-27
CRM_B_P_PROV_00143_659,CRM_A_O_ORG_0280_811,Primary,2021-06-15
CRM_A_P_PROV_00144_661,CRM_B_O_ORG_0400_600,Primary,2022-07-06
CRM_B_P_PROV_00144_401,CRM_A_O_ORG_0301_721,Primary,2023-03-17
CRM_A_P_PROV_00145_358,CRM_A_O_ORG_0323_269,Primary,2024-10-19
CRM_B_P_PROV_00145_452,CRM_B_O_ORG_0241_706,Primary,2023-04-17
CRM_A_P_PROV_00146_734,CRM_B_O_ORG_0186_203,Primary,2021-08-08
CRM_B_P_PROV_00146_437,CRM_B_O_ORG_0182_310,Primary,2025-03-04
CRM_B_P_PROV_00146_839,CRM_A_O_ORG_0360_670,Primary,2022-01-18
CRM_A_P_PROV_00147_103,CRM_B_O_ORG_0309_763,Primary,2021-07-19
CRM_B_P_PROV_00147_357,CRM_B_O_ORG_0034_864,Primary,2025-06-03
CRM_B_P_PROV_00147_348,CRM_B_O_ORG_0123_952,Primary,2023-12-05
CRM_B_P_PROV_00147_348,CRM_B_O_ORG_0405_332,Secondary,2023-04-14
CRM_A_P_PROV_00148_519,CRM_B_O_ORG_0344_318,Primary,2023-06-10
CRM_B_P_PROV_00148_358,CRM_A_O_ORG_0255_376,Primary,2021-01-21
CRM_A_P_PROV_00149_823,CRM_B_O_ORG_0262_278,Primary,2023-01-24
CRM_B_P_PROV_00149_169,CRM_B_O_ORG_0023_349,Primary,2022-02-17
CRM_A_P_PROV_00150_528,CRM_B_O_ORG_0150_717,Primary,2025-06-22
CRM_B_P_PROV_00150_876,CRM_A_O_ORG_0086_996,Primary,2024-05-15
CRM_A_P_PROV_00151_455,CRM_A_O_ORG_0035_408,Primary,2023-01-22
CRM_B_P_PROV_00151_280,CRM_A_O_ORG_0359_465,Primary,2021-06-22
CRM_B_P_PROV_00151_280,CRM_B_O_ORG_0039_925,Secondary,2020-11-02
CRM_A_P_PROV_00152_490,CRM_B_O_ORG_0018_340,Primary,2025-11-17
CRM_B_P_PROV_00152_879,CRM_B_O_ORG_0000_420,Primary,2024-08-21
CRM_B_P_PROV_00152_879,CRM_B_O_ORG_0024_652,Secondary,2024-02-07
CRM_A_P_PROV_00153_809,CRM_A_O_ORG_0412_227,Primary,2022-04-27
CRM_B_P_PROV_00153_653,CRM_A_O_ORG_0047_841,Primary,2023-06-01
CRM_A_P_PROV_00154_314,CRM_A_O_ORG_0254_385,Primary,2023-10-24
CRM_B_P_PROV_00154_658,CRM_A_O_ORG_0135_427,Primary,2022-07-07
CRM_B_P_PROV_00154_129,CRM_B_O_ORG_0404_921,Primary,2022-12-05
CRM_A_P_PROV_00155_548,CRM_A_O_ORG_0374_966,Primary,2022-02-07
CRM_A_P_PROV_00156_372,CRM_A_O_ORG_0116_182,Primary,2023-08-21
CRM_B_P_PROV_00156_277,CRM_B_O_ORG_0018_650,Primary,2022-03-29
CRM_B_P_PROV_00156_277,CRM_A_O_ORG_0344_533,Secondary,2025-10-12
CRM_A_P_PROV_00157_971,CRM_A_O_ORG_0293_564,Primary,2024-04-25
CRM_A_P_PROV_00157_971,CRM_A_O_ORG_0242_588,Secondary,2021-12-23
CRM_B_P_PROV_00157_162,CRM_A_O_ORG_0179_829,Primary,2022-05-25
CRM_A_P_PROV_00158_785,CRM_A_O_ORG_0262_905,Primary,2024-12-25
CRM_B_P_PROV_00158_142,CRM_A_O_ORG_0033_870,Primary,2021-10-18
CRM_B_P_PROV_00158_142,CRM_B_O_ORG_0141_128,Secondary,2023-10-02
CRM_A_P_PROV_00159_633,CRM_B_O_ORG_0223_734,Primary,2021-02-11
CRM_B_P_PROV_00159_139,CRM_A_O_ORG_0081_447,Primary,2021-03-19
CRM_B_P_PROV_00159_139,CRM_A_O_ORG_0404_659,Secondary,2023-05-20
CRM_B_P_PROV_00159_509,CRM_A_O_ORG_0267_267,Primary,2022-10-27
CRM_A_P_PROV_00160_404,CRM_A_O_ORG_0246_764,Primary,2022-11-20
CRM_A_P_PROV_00161_312,CRM_A_O_ORG_0060_715,Primary,2025-05-18
CRM_B_P_PROV_00161_129,CRM_B_O_ORG_0063_404,Primary,2022-03-04
CRM_A_P_PROV_00162_696,CRM_A_O_ORG_0196_150,Primary,2026-01-01
CRM_B_P_PROV_00162_330,CRM_A_O_ORG_0185_130,Primary,2023-08-25
CRM_A_P_PROV_00163_347,CRM_A_O_ORG_0242_588,Primary,2021-09-18
CRM_A_P_PROV_00163_347,CRM_B_O_ORG_0360_408,Secondary,2024-06-25
CRM_B_P_PROV_00163_661,CRM_B_O_ORG_0262_278,Primary,2022-09-24
CRM_B_P_PROV_00163_661,CRM_B_O_ORG_0235_170,Secondary,2024-05-26
CRM_A_P_PROV_00164_311,CRM_A_O_ORG_0041_996,Primary,2023-06-25
CRM_B_P_PROV_00164_490,CRM_A_O_ORG_0065_805,Primary,2025-04-14
CRM_A_P_PROV_00165_695,CRM_B_O_ORG_0408_558,Primary,2025-01-11
CRM_B_P_PROV_00165_496,CRM_B_O_ORG_0339_718,Primary,2022-11-29
CRM_A_P_PROV_00166_176,CRM_A_O_ORG_0078_352,Primary,2021-02-07
CRM_B_P_PROV_00166_564,CRM_B_O_ORG_0105_246,Primary,2024-02-18
CRM_A_P_PROV_00167_503,CRM_A_O_ORG_0325_914,Primary,2023-11-10
CRM_A_P_PROV_00167_503,CRM_B_O_ORG_0176_932,Secondary,2022-10-25
CRM_B_P_PROV_00167_252,CRM_A_O_ORG_0383_252,Primary,2021-08-21
CRM_A_P_PROV_00168_883,CRM_A_O_ORG_0234_503,Primary,2021-11-05
CRM_B_P_PROV_00168_840,CRM_B_O_ORG_0127_788,Primary,2024-08-20
CRM_B_P_PROV_00168_840,CRM_A_O_ORG_0337_611,Secondary,2021-01-05
CRM_A_P_PROV_00168_696,CRM_A_O_ORG_0139_371,Primary,2021-02-18
CRM_A_P_PROV_00168_696,CRM_A_O_ORG_0066_126,Secondary,2025-09-21
CRM_A_P_PROV_00169_280,CRM_A_O_ORG_0160_687,Primary,2025-02-06
CRM_A_P_PROV_00169_280,CRM_A_O_ORG_0008_152,Secondary,2024-05-29
CRM_B_P_PROV_00169_722,CRM_B_O_ORG_0280_599,Primary,2021-05-09
CRM_A_P_PROV_00169_666,CRM_A_O_ORG_0020_157,Primary,2022-11-17
CRM_A_P_PROV_00170_847,CRM_B_O_ORG_0340_840,Primary,2021-03-25
CRM_B_P_PROV_00170_525,CRM_B_O_ORG_0137_363,Primary,2025-09-11
CRM_B_P_PROV_00170_525,CRM_B_O_ORG_0168_733,Secondary,2024-11-30
CRM_A_P_PROV_00171_254,CRM_B_O_ORG_0217_459,Primary,2024-09-15
CRM_A_P_PROV_00171_254,CRM_B_O_ORG_0390_113,Secondary,2023-12-04
CRM_B_P_PROV_00171_673,CRM_B_O_ORG_0086_116,Primary,2021-01-21
CRM_A_P_PROV_00172_640,CRM_B_O_ORG_0186_203,Primary,2022-10-30
CRM_A_P_PROV_00172_640,CRM_B_O_ORG_0373_678,Secondary,2025-01-17
CRM_B_P_PROV_00172_989,CRM_A_O_ORG_0329_421,Primary,2021-12-17
CRM_A_P_PROV_00173_675,CRM_B_O_ORG_0078_243,Primary,2025-08-19
CRM_A_P_PROV_00173_675,CRM_B_O_ORG_0206_800,Secondary,2023-05-15
CRM_B_P_PROV_00173_595,CRM_A_O_ORG_0178_168,Primary,2021-04-04
CRM_A_P_PROV_00174_618,CRM_A_O_ORG_0250_713,Primary,2020-10-24
CRM_B_P_PROV_00174_378,CRM_B_O_ORG_0065_646,Primary,2021-01-19
CRM_A_P_PROV_00175_178,CRM_A_O_ORG_0329_421,Primary,2023-06-26
CRM_A_P_PROV_00175_178,CRM_A_O_ORG_0243_913,Secondary,2025-11-01
CRM_B_P_PROV_00175_331,CRM_A_O_ORG_0032_632,Primary,2021-03-05
CRM_B_P_PROV_00175_973,CRM_B_O_ORG_0360_236,Primary,2022-05-13
CRM_A_P_PROV_00176_806,CRM_B_O_ORG_0290_105,Primary,2022-10-09
CRM_B_P_PROV_00176_161,CRM_B_O_ORG_0082_859,Primary,2024-11-05
CRM_A_P_PROV_00177_983,CRM_A_O_ORG_0105_332,Primary,2022-09-22
CRM_B_P_PROV_00177_938,CRM_B_O_ORG_0342_967,Primary,2023-07-11
CRM_A_P_PROV_00178_672,CRM_A_O_ORG_0135_427,Primary,2022-05-27
CRM_A_P_PROV_00178_672,CRM_B_O_ORG_0324_711,Secondary,2024-05-22
CRM_B_P_PROV_00178_810,CRM_B_O_ORG_0412_452,Primary,2020-09-04
CRM_A_P_PROV_00179_275,CRM_B_O_ORG_0224_828,Primary,2023-08-28
CRM_B_P_PROV_00179_654,CRM_B_O_ORG_0315_769,Primary,2025-12-31
CRM_A_P_PROV_00180_316,CRM_A_O_ORG_0403_952,Primary,2021-06-16
CRM_A_P_PROV_00180_316,CRM_B_O_ORG_0217_958,Secondary,2023-01-07
CRM_B_P_PROV_00180_674,CRM_B_O_ORG_0003_369,Primary,2020-09-17
CRM_A_P_PROV_00181_961,CRM_B_O_ORG_0334_538,Primary,2023-10-02
CRM_B_P_PROV_00181_541,CRM_A_O_ORG_0311_777,Primary,2022-04-06
CRM_A_P_PROV_00182_885,CRM_B_O_ORG_0001_936,Primary,2020-11-23
CRM_B_P_PROV_00182_359,CRM_A_O_ORG_0236_583,Primary,2023-04-10
CRM_A_P_PROV_00182_819,CRM_B_O_ORG_0309_763,Primary,2023-12-08
CRM_A_P_PROV_00183_980,CRM_B_O_ORG_0294_101,Primary,2025-02-20
CRM_B_P_PROV_00183_459,CRM_B_O_ORG_0118_744,Primary,2025-01-12
CRM_B_P_PROV_00183_459,CRM_A_O_ORG_0042_808,Secondary,2022-12-12
CRM_A_P_PROV_00184_969,CRM_B_O_ORG_0239_634,Primary,2024-03-29
CRM_A_P_PROV_00185_926,CRM_B_O_ORG_0243_575,Primary,2021-11-13
CRM_B_P_PROV_00185_109,CRM_B_O_ORG_0324_711,Primary,2021-02-14
CRM_A_P_PROV_00186_758,CRM_A_O_ORG_0129_453,Primary,2025-04-20
CRM_A_P_PROV_00187_582,CRM_B_O_ORG_0035_843,Primary,2021-02-03
CRM_B_P_PROV_00187_499,CRM_B_O_ORG_0079_748,Primary,2023-11-25
CRM_A_P_PROV_00188_156,CRM_A_O_ORG_0171_693,Primary,2023-06-29
CRM_A_P_PROV_00188_156,CRM_B_O_ORG_0373_678,Secondary,2024-06-30
CRM_A_P_PROV_00189_687,CRM_A_O_ORG_0287_175,Primary,2023-10-19
CRM_A_P_PROV_00189_687,CRM_B_O_ORG_0135_920,Secondary,2023-10-06
CRM_B_P_PROV_00189_346,CRM_B_O_ORG_0146_799,Primary,2021-12-31
CRM_B_P_PROV_00189_346,CRM_B_O_ORG_0187_855,Secondary,2024-03-10
CRM_A_P_PROV_00190_932,CRM_A_O_ORG_0176_489,Primary,2023-06-26
CRM_B_P_PROV_00190_412,CRM_A_O_ORG_0029_859,Primary,2022-10-29
CRM_A_P_PROV_00191_538,CRM_A_O_ORG_0122_357,Primary,2025-04-19
CRM_B_P_PROV_00191_233,CRM_A_O_ORG_0240_546,Primary,2025-03-23
CRM_A_P_PROV_00192_763,CRM_B_O_ORG_0318_681,Primary,2025-12-18
CRM_A_P_PROV_00193_426,CRM_A_O_ORG_0176_677,Primary,2021-10-21
CRM_A_P_PROV_00193_426,CRM_B_O_ORG_0356_890,Secondary,2025-08-30
CRM_B_P_PROV_00193_720,CRM_A_O_ORG_0147_824,Primary,2021-07-26
CRM_A_P_PROV_00194_113,CRM_B_O_ORG_0127_788,Primary,2023-06-28
CRM_B_P_PROV_00194_855,CRM_B_O_ORG_0402_295,Primary,2023-12-02
CRM_A_P_PROV_00195_192,CRM_B_O_ORG_0003_186,Primary,2024-05-09
CRM_A_P_PROV_00195_192,CRM_A_O_ORG_0329_421,Secondary,2023-08-23
CRM_B_P_PROV_00195_906,CRM_B_O_ORG_0411_649,Primary,2024-10-21
CRM_B_P_PROV_00195_906,CRM_A_O_ORG_0180_177,Secondary,2024-07-30
CRM_A_P_PROV_00195_929,CRM_A_O_ORG_0165_873,Primary,2022-05-07
CRM_A_P_PROV_00195_929,CRM_A_O_ORG_0144_219,Secondary,2025-02-27
CRM_A_P_PROV_00196_149,CRM_B_O_ORG_0364_801,Primary,2022-11-12
CRM_A_P_PROV_00196_149,CRM_A_O_ORG_0240_546,Secondary,2025-11-19
CRM_B_P_PROV_00196_955,CRM_B_O_ORG_0338_472,Primary,2025-02-26
CRM_B_P_PROV_00196_599,CRM_B_O_ORG_0082_859,Primary,2022-10-27
CRM_A_P_PROV_00197_363,CRM_A_O_ORG_0356_422,Primary,2022-01-30
CRM_B_P_PROV_00197_276,CRM_A_O_ORG_0139_371,Primary,2022-11-14
CRM_B_P_PROV_00197_276,CRM_A_O_ORG_0372_875,Secondary,2025-11-17
CRM_A_P_PROV_00198_659,CRM_B_O_ORG_0219_553,Primary,2023-08-21
CRM_A_P_PROV_00198_659,CRM_A_O_ORG_0286_849,Secondary,2022-02-19
CRM_B_P_PROV_00198_569,CRM_B_O_ORG_0305_272,Primary,2023-06-30
CRM_B_P_PROV_00198_569,CRM_B_O_ORG_0266_215,Secondary,2022-04-06
CRM_A_P_PROV_00199_448,CRM_B_O_ORG_0100_192,Primary,2024-01-31
CRM_A_P_PROV_00199_448,CRM_B_O_ORG_0363_507,Secondary,2025-02-06
CRM_B_P_PROV_00199_594,CRM_A_O_ORG_0249_530,Primary,2022-12-05
CRM_A_P_PROV_00200_521,CRM_A_O_ORG_0192_107,Primary,2021-03-02
CRM_B_P_PROV_00200_164,CRM_B_O_ORG_0024_652,Primary,2022-03-06
CRM_B_P_PROV_00200_963,CRM_B_O_ORG_0215_532,Primary,2023-08-03
CRM_B_P_PROV_00200_963,CRM_B_O_ORG_0402_295,Secondary,2024-11-21
CRM_A_P_PROV_00201_869,CRM_B_O_ORG_0079_369,Primary,2023-02-09
CRM_A_P_PROV_00201_869,CRM_A_O_ORG_0397_170,Secondary,2020-12-29
CRM_B_P_PROV_00201_684,CRM_B_O_ORG_0205_251,Primary,2021-12-24
CRM_B_P_PROV_00201_684,CRM_A_O_ORG_0419_385,Secondary,2021-05-20
CRM_A_P_PROV_00202_258,CRM_B_O_ORG_0311_181,Primary,2024-02-01
CRM_B_P_PROV_00202_789,CRM_A_O_ORG_0337_611,Primary,2022-04-27
CRM_A_P_PROV_00203_236,CRM_A_O_ORG_0265_740,Primary,2021-05-08
CRM_B_P_PROV_00203_458,CRM_A_O_ORG_0399_497,Primary,2024-01-11
CRM_B_P_PROV_00203_458,CRM_B_O_ORG_0264_742,Secondary,2021-06-03
CRM_A_P_PROV_00204_872,CRM_A_O_ORG_0223_252,Primary,2020-12-28
CRM_A_P_PROV_00204_872,CRM_A_O_ORG_0297_255,Secondary,2025-06-01
CRM_B_P_PROV_00204_480,CRM_A_O_ORG_0077_278,Primary,2025-07-25
CRM_A_P_PROV_00204_572,CRM_B_O_ORG_0194_256,Primary,2022-11-22
CRM_A_P_PROV_00205_332,CRM_B_O_ORG_0305_272,Primary,2024-09-10
CRM_B_P_PROV_00205_228,CRM_A_O_ORG_0381_495,Primary,2024-01-05
CRM_B_P_PROV_00205_509,CRM_B_O_ORG_0320_239,Primary,2024-01-30
CRM_A_P_PROV_00206_336,CRM_A_O_ORG_0373_920,Primary,2022-04-06
CRM_B_P_PROV_00206_609,CRM_A_O_ORG_0118_327,Primary,2023-10-01
CRM_B_P_PROV_00206_609,CRM_B_O_ORG_0121_453,Secondary,2023-08-23
CRM_B_P_PROV_00206_656,CRM_B_O_ORG_0023_622,Primary,2023-03-06
CRM_A_P_PROV_00207_111,CRM_A_O_ORG_0003_689,Primary,2022-12-21
CRM_A_P_PROV_00207_111,CRM_A_O_ORG_0125_758,Secondary,2022-04-17
CRM_B_P_PROV_00207_475,CRM_A_O_ORG_0043_806,Primary,2025-01-17
CRM_A_P_PROV_00208_112,CRM_A_O_ORG_0370_864,Primary,2021-04-04
CRM_A_P_PROV_00208_112,CRM_B_O_ORG_0061_169,Secondary,2023-04-02
CRM_B_P_PROV_00208_774,CRM_A_O_ORG_0208_381,Primary,2025-12-08
CRM_B_P_PROV_00208_198,CRM_A_O_ORG_0361_455,Primary,2025-05-01
CRM_A_P_PROV_00209_545,CRM_A_O_ORG_0210_291,Primary,2020-11-03
CRM_B_P_PROV_00209_634,CRM_A_O_ORG_0202_236,Primary,2020-09-27
CRM_B_P_PROV_00209_634,CRM_B_O_ORG_0114_316,Secondary,2022-06-22
CRM_A_P_PROV_00210_318,CRM_A_O_ORG_0353_918,Primary,2021-07-18
CRM_B_P_PROV_00210_793,CRM_A_O_ORG_0351_806,Primary,2020-12-05
CRM_A_P_PROV_00211_944,CRM_A_O_ORG_0128_875,Primary,2023-12-09
CRM_A_P_PROV_00211_944,CRM_A_O_ORG_0262_905,Secondary,2024-02-07
CRM_B_P_PROV_00211_546,CRM_A_O_ORG_0292_860,Primary,2022-05-22
CRM_A_P_PROV_00212_328,CRM_A_O_ORG_0414_105,Primary,2022-03-03
CRM_A_P_PROV_00212_328,CRM_B_O_ORG_0290_105,Secondary,2021-08-09
CRM_B_P_PROV_00212_191,CRM_A_O_ORG_0109_529,Primary,2021-05-05
CRM_B_P_PROV_00212_191,CRM_B_O_ORG_0401_152,Secondary,2023-02-10
CRM_A_P_PROV_00213_490,CRM_B_O_ORG_0071_563,Primary,2024-08-11
CRM_B_P_PROV_00213_718,CRM_B_O_ORG_0383_204,Primary,2024-05-30
CRM_B_P_PROV_00213_303,CRM_B_O_ORG_0187_855,Primary,2022-09-30
CRM_A_P_PROV_00214_193,CRM_B_O_ORG_0132_641,Primary,2024-07-13
CRM_A_P_PROV_00214_193,CRM_A_O_ORG_0264_105,Secondary,2023-08-06
CRM_B_P_PROV_00214_274,CRM_B_O_ORG_0160_823,Primary,2022-07-26
CRM_A_P_PROV_00214_536,CRM_B_O_ORG_0054_400,Primary,2024-05-02
CRM_A_P_PROV_00215_631,CRM_A_O_ORG_0275_850,Primary,2020-10-20
CRM_B_P_PROV_00215_873,CRM_B_O_ORG_0383_519,Primary,2025-06-10
CRM_A_P_PROV_00216_626,CRM_A_O_ORG_0098_837,Primary,2021-11-14
CRM_B_P_PROV_00216_399,CRM_B_O_ORG_0091_883,Primary,2022-03-28
CRM_A_P_PROV_00217_672,CRM_A_O_ORG_0368_809,Primary,2024-12-13
CRM_A_P_PROV_00217_672,CRM_B_O_ORG_0032_100,Secondary,2023-03-10
CRM_B_P_PROV_00217_361,CRM_A_O_ORG_0156_852,Primary,2020-12-04
CRM_B_P_PROV_00217_361,CRM_B_O_ORG_0003_369,Secondary,2022-11-07
CRM_A_P_PROV_00218_339,CRM_B_O_ORG_0305_272,Primary,2025-12-31
CRM_B_P_PROV_00218_613,CRM_B_O_ORG_0342_967,Primary,2023-04-25
CRM_B_P_PROV_00218_613,CRM_B_O_ORG_0050_854,Secondary,2024-09-30
CRM_A_P_PROV_00219_189,CRM_A_O_ORG_0167_911,Primary,2022-04-15
CRM_B_P_PROV_00219_934,CRM_B_O_ORG_0296_500,Primary,2025-04-29
CRM_B_P_PROV_00219_934,CRM_B_O_ORG_0234_992,Secondary,2021-01-27
CRM_B_P_PROV_00219_387,CRM_A_O_ORG_0213_730,Primary,2025-02-19
CRM_A_P_PROV_00220_466,CRM_B_O_ORG_0207_548,Primary,2024-05-24
CRM_A_P_PROV_00220_466,CRM_A_O_ORG_0186_919,Secondary,2025-09-07
CRM_B_P_PROV_00220_616,CRM_A_O_ORG_0037_831,Primary,2023-11-01
CRM_B_P_PROV_00220_616,CRM_B_O_ORG_0388_592,Secondary,2025-01-06
CRM_A_P_PROV_00221_529,CRM_B_O_ORG_0165_473,Primary,2024-11-30
CRM_B_P_PROV_00221_859,CRM_B_O_ORG_0174_384,Primary,2023-06-19
CRM_B_P_PROV_00221_859,CRM_A_O_ORG_0129_453,Secondary,2022-08-01
CRM_A_P_PROV_00222_145,CRM_A_O_ORG_0067_129,Primary,2020-12-14
CRM_A_P_PROV_00222_145,CRM_A_O_ORG_0256_490,Secondary,2021-10-28
CRM_A_P_PROV_00223_664,CRM_A_O_ORG_0240_546,Primary,2021-04-26
CRM_B_P_PROV_00223_633,CRM_B_O_ORG_0094_235,Primary,2023-03-29
CRM_A_P_PROV_00224_525,CRM_A_O_ORG_0276_320,Primary,2024-01-24
CRM_B_P_PROV_00224_297,CRM_B_O_ORG_0207_548,Primary,2023-10-26
CRM_B_P_PROV_00224_297,CRM_A_O_ORG_0051_597,Secondary,2021-12-20
CRM_A_P_PROV_00224_930,CRM_A_O_ORG_0399_497,Primary,2022-11-11
CRM_A_P_PROV_00225_865,CRM_B_O_ORG_0237_896,Primary,2022-04-05
CRM_B_P_PROV_00225_740,CRM_B_O_ORG_0050_903,Primary,2024-04-19
CRM_A_P_PROV_00226_197,CRM_B_O_ORG_0059_310,Primary,2021-10-15
CRM_B_P_PROV_00226_178,CRM_A_O_ORG_0082_795,Primary,2023-03-24
CRM_A_P_PROV_00227_251,CRM_B_O_ORG_0326_163,Primary,2024-09-03
CRM_B_P_PROV_00227_117,CRM_A_O_ORG_0133_175,Primary,2022-01-01
CRM_A_P_PROV_00228_705,CRM_B_O_ORG_0336_780,Primary,2023-05-06
