source_system,org_id_source,org_name,org_type,address_line1,city,state,postal_code,country,updated_at,org_name_raw,address_raw,postal_raw
CRM_B,CRM_B_O_ORG_0225_611,Halder-Bakshi Diagnostic Center,Diagnostic Center,93/82 majumdar zila,Mira-Bhayandar,MH,692840,IN,2026-01-19T22:15:53,Halder-Bakshi Diagnostic Center,"93/82
Majumdar Zila",692840
CRM_A,CRM_A_O_ORG_0226_594,"Sastry, Venkataraman And Ranganathan Hospital",Hospital,93/02 mangat circle,Karimnagar,PA,82247,US,2025-10-10T15:08:51,"Sastry, Venkataraman and Ranganathan Hospital","93/02, Mangat Circle",82247
CRM_B,CRM_B_O_ORG_0226_232,"Sastry, Venkataraman And Ranganathan Hosp",Hospital,93/02 mangat circle,Karimnagar,PA,82247,US,2026-01-20T08:33:31,"Sastry, Venkataraman and Ranganathan Hosp","93/02, Mangat Circle",82247
CRM_B,CRM_B_O_ORG_0226_772,"Sastry, Venkataraman And Ranganathan Hosp",Hospital,93/02 mangat circle,Karimnagar,PA,82247,US,2025-11-22T09:33:18,"Sastry, Venkataraman and Ranganathan Hosp","93/02, Mangat Circle",82247
CRM_A,CRM_A_O_ORG_0227_167,Borde Plc Diagnostic Center,Diagnostic Center,h.no. 560 gupta circle,Aurangabad,,99510,US,2025-10-18T05:54:25,Borde PLC Diagnostic Center,"H.No. 560
Gupta Circle",99510
CRM_B,CRM_B_O_ORG_0227_653,Borde Plc Diagnostic Center,Diagnostic Center,h.no. 560 gupta circle,Aurangabad,,99510,US,2025-11-09T04:53:42,Borde PLC Diagnostic Center,"H.No. 560
Gupta Circle",99510
CRM_B,CRM_B_O_ORG_0227_393,Borde Plc Diagnostic Center,Diagnostic Center,h.no. 560 gupta circle,Aurangabad,,99510,US,2026-01-01T18:59:58,Borde PLC Diagnostic Center,"H.No. 560
Gupta Circle",99510
CRM_A,CRM_A_O_ORG_0228_850,Doctor Ltd Clinic,Clinic,h.no. 485 sama circle,Firozabad,GA,20322,US,2025-12-23T21:50:13,Doctor Ltd Clinic,"H.No. 485
Sama Circle",20322
CRM_B,CRM_B_O_ORG_0228_423,Doctor Ltd Clinic,Clinic,h.no. 485 sama circle,Firozabad,GA,20322,US,2025-11-01T13:17:34,Doctor Ltd Clinic,"H.No. 485
Sama Circle",20322
CRM_A,CRM_A_O_ORG_0229_605,"Bir, Magar And Magar Clinic",Clinic,38/65 sharaf road,Gaya,DL,917327,IN,2026-01-27T17:41:24,"Bir, Magar and Magar Clinic","38/65, Sharaf Road",917327
CRM_B,CRM_B_O_ORG_0229_451,"Bir, Magar And Magar Clinic",Clinic,38/65 sharaf road,Gaya,DL,917327,IN,2026-01-05T20:00:14,"Bir, Magar and Magar Clinic","38/65, Sharaf Road",917327
CRM_A,CRM_A_O_ORG_0230_194,Behl-Pradhan Clinic,Clinic,74/87 nayar nagar,Nadiad,DL,605994,IN,2025-12-27T17:41:49,Behl-Pradhan Clinic,"74/87
Nayar Nagar",605994
CRM_B,CRM_B_O_ORG_0230_190,Behl-Pradhan Clinic,Clinic,74/87 nayar nagar,Nadiad,DL,605994,IN,2025-10-11T17:18:39,Behl-Pradhan Clinic,"74/87
Nayar Nagar",605994
CRM_A,CRM_A_O_ORG_0231_211,Kar Inc Clinic,Clinic,h.no. 60 more,Katni,MH,393768,IN,2026-02-11T18:26:54,Kar Inc Clinic,"H.No. 60, More",393768
CRM_B,CRM_B_O_ORG_0231_526,Kar Inc Clnc,Clinic,h.no. 60 more,Katni,MH,393768,IN,2025-11-10T11:32:45,Kar Inc Clnc,"H.No. 60, More",393768
CRM_A,CRM_A_O_ORG_0232_164,Patel Inc Clinic,Clinic,350 rana marg,Gandhinagar,IL,20742,US,2025-11-16T02:28:54,Patel Inc Clinic,"350, Rana Marg",20742
CRM_B,CRM_B_O_ORG_0232_287,Patel Inc Clinic,Clinic,350 rana marg,Gandhinagar,IL,20742,US,2025-10-15T03:45:57,Patel Inc Clinic,"350, Rana Marg",20742
CRM_B,CRM_B_O_ORG_0232_289,Patel Inc Clinic,Clinic,350 rana marg,Gandhinagar,IL,20742,US,2025-12-20T01:31:09,Patel Inc Clinic,"350, Rana Marg",20742
CRM_A,CRM_A_O_ORG_0233_111,Bhakta-Parsa Clinic,Clinic,h.no. 90 patel circle,Berhampore,CT,26263,US,2025-11-29T05:01:38,Bhakta-Parsa Clinic,"H.No. 90, Patel Circle",26263
CRM_A,CRM_A_O_ORG_0234_503,Narayan-Sundaram Hospital,Hospital,93 char,Morbi,AL,86465,US,2025-12-30T19:00:58,Narayan-Sundaram Hospital,"93, Char",86465
CRM_B,CRM_B_O_ORG_0234_992,Narayan-Sundaram Hospital,Hospital,93 char,Morbi,AL,86465,US,2025-12-25T04:30:32,Narayan-Sundaram Hospital,"93, Char",86465
CRM_A,CRM_A_O_ORG_0235_166,Kara-Shenoy Pharmacy,Pharmacy,90/35 butala street,Surat,MH,450922,IN,2025-12-18T19:40:57,Kara-Shenoy Pharmacy,"90/35, Butala Street",450922
CRM_B,CRM_B_O_ORG_0235_578,Kara-Shenoy Pharmacy,Pharmacy,90/35 butala street,Surat,MH,450922,IN,2025-10-07T05:41:57,Kara-Shenoy Pharmacy,"90/35, Butala Street",450922
CRM_B,CRM_B_O_ORG_0235_170,Kara-Shenoy Pharmacy,Pharmacy,90/35 butala street,Surat,MH,450922,IN,2025-10-25T17:45:11,Kara-Shenoy Pharmacy,"90/35, Butala Street",450922
CRM_A,CRM_A_O_ORG_0236_583,"Dash, Bala And Devi Diagnostic Center",Diagnostic Center,47 morar zila,Chandrapur,PA,85569,US,2025-10-29T10:17:10,"Dash, Bala and Devi Diagnostic Center","47
Morar Zila",85569
CRM_B,CRM_B_O_ORG_0236_197,"Dash, Bala And Devi Diagnostic Center",Diagnostic Center,47 morar zila,Chandrapur,PA,85569,US,2026-02-01T08:39:56,"Dash, Bala and Devi Diagnostic Center","47
Morar Zila",85569
CRM_A,CRM_A_O_ORG_0237_907,"Kari, Ganguly And Buch Pharmacy",Pharmacy,h.no. 902 saha marg,Noida,MA,17455,US,2026-01-21T00:28:10,"Kari, Ganguly and Buch Pharmacy","H.No. 902, Saha Marg",17455
CRM_B,CRM_B_O_ORG_0237_896,"Kari, Ganguly And Buch Pharmacy",Pharmacy,h.no. 902 saha marg,Noida,MA,17455,US,2025-10-25T06:51:36,"Kari, Ganguly and Buch Pharmacy",H.No. 902 Saha Marg,17455
CRM_A,CRM_A_O_ORG_0238_336,Sengupta-Handa Hospital,Hospital,309 kohli circle,Firozabad,CO,81602,US,2026-01-05T04:18:38,Sengupta-Handa Hospital,"309, Kohli Circle",81602
CRM_B,CRM_B_O_ORG_0238_797,Sengupta-Handa Hosp,Hospital,309 kohli circle,Firozabad,CO,81602,US,2025-11-16T14:42:57,Sengupta-Handa Hosp,"309, Kohli Circle",81602
CRM_A,CRM_A_O_ORG_0239_319,Gaba-Krish Pharmacy,Pharmacy,03/46 hayre ganj,Kottayam,WB,473236,IN,2026-01-05T02:12:14,Gaba-Krish Pharmacy,"03/46
Hayre Ganj",473236
CRM_B,CRM_B_O_ORG_0239_634,Gaba-Krish Pharmacy,Pharmacy,03/46 hayre ganj,Kottayam,WB,473236,IN,2025-12-16T01:43:06,Gaba-Krish Pharmacy,"03/46
Hayre Ganj",473236
CRM_A,CRM_A_O_ORG_0240_546,Lalla-Dube Diagnostic Center,Diagnostic Center,56 ramaswamy circle,Katihar,CA,11233,US,2025-10-29T19:26:48,Lalla-Dube Diagnostic Center,"56
Ramaswamy Circle",11233
CRM_B,CRM_B_O_ORG_0240_761,Lalla-Dube Diagnostic Center,Diagnostic Center,56 ramaswamy circle,Katihar,CA,11233,US,2025-12-27T06:45:19,Lalla-Dube Diagnostic Center,"56
Ramaswamy Circle",11233
CRM_A,CRM_A_O_ORG_0241_106,Nath Plc Lab,Lab,h.no. 058 palla,Tinsukia,OH,41883,US,2025-12-25T19:43:04,Nath PLC Lab,"H.No. 058, Palla",41883
CRM_B,CRM_B_O_ORG_0241_706,Nath Plc Lab,Lab,h.no. 058 palla,Tinsukia,OH,41883,US,2025-12-19T05:06:07,Nath PLC Lab,"H.No. 058, Palla",41883
CRM_A,CRM_A_O_ORG_0242_588,Narang Group Hospital,Hospital,h.no. 154 nath ganj,Panvel,NJ,70423,US,2025-12-02T16:20:29,Narang Group Hospital,"H.No. 154
Nath Ganj",70423
CRM_B,CRM_B_O_ORG_0242_296,Narang Group Hospital,Hospital,h.no. 154 nath ganj,Panvel,NJ,70423,US,2025-11-05T10:50:42,Narang Group Hospital,"H.No. 154
Nath Ganj",70423
CRM_A,CRM_A_O_ORG_0243_913,Bawa Group Pharmacy,Pharmacy,49/14 venkatesh circle,Sri Ganganagar,TN,957710,IN,2025-12-02T14:05:11,Bawa Group Pharmacy,"49/14
Venkatesh Circle",957710
CRM_B,CRM_B_O_ORG_0243_575,Bawa Group Pharmacy,Pharmacy,49/14 venkatesh circle,Sri Ganganagar,TN,957710,IN,2025-11-02T07:29:33,Bawa Group Pharmacy,"49/14
Venkatesh Circle",957710
CRM_A,CRM_A_O_ORG_0244_563,"Comar, Merchant And Madan Diagnostic Center",Diagnostic Center,19 om,Bhubaneswar,NJ,63807,US,2026-01-17T06:53:12,"Comar, Merchant and Madan Diagnostic Center","19
Om",63807
CRM_B,CRM_B_O_ORG_0244_124,"Comar, Merchant And Madan Diagnostic Center",Diagnostic Center,19 om,Bhubaneswar,NJ,63807,US,2025-12-28T23:56:30,"Comar, Merchant and Madan Diagnostic Center","19
Om",63807
CRM_A,CRM_A_O_ORG_0245_362,Chander-Banik Hospital,Hospital,56 randhawa street,Haldia,TX,37690,US,2025-10-18T13:35:02,Chander-Banik Hospital,"56, Randhawa Street",37690
CRM_B,CRM_B_O_ORG_0245_212,Chander-Banik Hospital,Hospital,56 randhawa street,Haldia,TX,37690,US,2026-01-05T08:13:38,Chander-Banik Hospital,"56, Randhawa Street",37690
CRM_B,CRM_B_O_ORG_0245_265,Chander-Banik Hospital,Hospital,56 randhawa street,Haldia,TX,37690,US,2025-10-14T10:43:22,Chander-Banik Hospital,"56, Randhawa Street",37690
CRM_A,CRM_A_O_ORG_0246_764,"Pathak, Mannan And Murthy Diagnostic Center",Diagnostic Center,637 sandal chowk,Karimnagar,VA,79520,US,2025-10-16T19:47:31,"Pathak, Mannan and Murthy Diagnostic Center","637
Sandal Chowk",79520-3731
CRM_B,CRM_B_O_ORG_0246_718,"Pathak, Mannan And Murthy Diagnostic Center",Diagnostic Center,637 sandal chowk,Karimnagar,VA,79520,US,2026-01-14T00:07:17,"Pathak, Mannan and Murthy Diagnostic Center",637 Sandal Chowk,79520-3731
CRM_A,CRM_A_O_ORG_0247_764,"Pandey, Bath And Ganguly Hospital",Hospital,h.no. 42 chaudry ganj,Bokaro,CA,65839,US,2025-12-25T14:46:57,"Pandey, Bath and Ganguly Hospital","H.No. 42, Chaudry Ganj",65839
CRM_B,CRM_B_O_ORG_0247_690,"Pandey, Bath And Ganguly Hospital",Hospital,h.no. 42 chaudry ganj,Bokaro,CA,65839,US,2025-11-08T10:40:48,"Pandey, Bath and Ganguly Hospital",H.No. 42 Chaudry Ganj,65839
CRM_A,CRM_A_O_ORG_0248_351,Raj Group Clinic,Clinic,49/18 chatterjee marg,Kharagpur,TN,220501,IN,2025-10-14T12:37:41,Raj Group Clinic,"49/18
Chatterjee Marg",220501
CRM_B,CRM_B_O_ORG_0248_682,Raj Group Clinic,Clinic,49/18 chatterjee marg,Kharagpur,TN,220501,IN,2025-11-01T06:44:08,Raj Group Clinic,"49/18
Chatterjee Marg",220501
CRM_A,CRM_A_O_ORG_0249_530,Varughese And Sons Hospital,Hospital,580 jhaveri path,Chandigarh,FL,41729,US,2025-11-25T04:28:20,Varughese and Sons Hospital,"580
Jhaveri Path",41729
CRM_A,CRM_A_O_ORG_0249_736,Varughese And Sons Hospital,Hospital,580 jhaveri path,Chandigarh,FL,41729,US,2026-02-04T06:57:23,Varughese and Sons Hospital,"580
Jhaveri Path",41729
CRM_A,CRM_A_O_ORG_0250_437,"Patel, Butala And Iyengar Lab",Lab,35/611 agrawal chowk,Shivpuri,WA,14801,US,2025-11-14T22:04:12,"Patel, Butala and Iyengar Lab","35/611, Agrawal Chowk",14801
CRM_A,CRM_A_O_ORG_0250_713,"Patel, Butala And Iyengar Lab",Lab,35/611 agrawal chowk,Shivpuri,WA,14801,US,2025-12-07T21:43:11,"Patel, Butala and Iyengar Lab","35/611, Agrawal Chowk",14801
CRM_A,CRM_A_O_ORG_0251_885,"Mann, Soman And Guha Diagnostic Center",Diagnostic Center,h.no. 79 sehgal ganj,Akola,KA,975344,IN,2025-12-04T15:21:26,"Mann, Soman and Guha Diagnostic Center","H.No. 79
Sehgal Ganj",975344
CRM_B,CRM_B_O_ORG_0251_321,"Mann, Soman And Guha Diagnostic Center",Diagnostic Center,h.no. 79 sehgal ganj,Akola,KA,975344,IN,2026-01-02T00:38:21,"Mann, Soman and Guha Diagnostic Center",H.No. 79 Sehgal Ganj,975344
CRM_A,CRM_A_O_ORG_0252_490,Choudhary Group Diagnostic Center,Diagnostic Center,h.no. 968 garde street,Nagaon,OH,48778,US,2026-01-01T14:49:33,Choudhary Group Diagnostic Center,"H.No. 968
Garde Street",48778
CRM_B,CRM_B_O_ORG_0252_901,Choudhary Group Diagnostic Center,Diagnostic Center,h.no. 968 garde street,Nagaon,OH,48778,US,2025-11-21T22:29:28,Choudhary Group Diagnostic Center,H.No. 968 Garde Street,48778
CRM_B,CRM_B_O_ORG_0252_111,Choudhary Group Diagnostic Ctr,Diagnostic Center,h.no. 968 garde street,Nagaon,OH,48778,US,2025-11-28T13:57:12,Choudhary Group Diagnostic Ctr,"H.No. 968
Garde Street",48778
CRM_A,CRM_A_O_ORG_0253_619,"Om, Virk And Mahajan Lab",Lab,h.no. 357 aurora road,Aizawl,MD,40725,US,2025-12-30T05:57:39,"Om, Virk and Mahajan Lab","H.No. 357, Aurora Road",40725
CRM_A,CRM_A_O_ORG_0254_385,Mahal-Bala Hospital,Hospital,972 saini,Morbi,VA,46497,US,2026-01-14T22:58:24,Mahal-Bala Hospital,"972
Saini",46497
CRM_B,CRM_B_O_ORG_0254_907,Mahal-Bala Hospital,Hospital,972 saini,Morbi,VA,46497,US,2025-10-10T06:48:06,Mahal-Bala Hospital,"972
Saini",46497
CRM_A,CRM_A_O_ORG_0255_376,Reddy-Om Clinic,Clinic,99 rajan nagar,Guna,TS,252567,IN,2025-11-04T08:02:41,Reddy-Om Clinic,"99
Rajan Nagar",252567
CRM_B,CRM_B_O_ORG_0255_690,Reddy-Om Clinic,Clinic,99 rajan nagar,Guna,TS,252567,IN,2025-12-26T11:35:08,Reddy-Om Clinic,"99
Rajan Nagar",252567
CRM_A,CRM_A_O_ORG_0256_490,Mann Llc Lab,Lab,h.no. 11 barad circle,Bhilwara,WB,210982,IN,2026-01-22T14:58:10,Mann LLC Lab,"H.No. 11, Barad Circle",210982
CRM_B,CRM_B_O_ORG_0256_281,Mann Llc Lab,Lab,h.no. 11 barad circle,Bhilwara,WB,210982,IN,2026-02-04T19:23:25,Mann LLC Lab,"H.No. 11, Barad Circle",210982
CRM_A,CRM_A_O_ORG_0257_499,Munshi-Brahmbhatt Diagnostic Center,Diagnostic Center,h.no. 15 varkey street,Patiala,IL,34150,US,2026-02-11T01:39:34,Munshi-Brahmbhatt Diagnostic Center,"H.No. 15, Varkey Street",34150
CRM_B,CRM_B_O_ORG_0257_446,Munshi-Brahmbhatt Diagnostic Center,Diagnostic Center,h.no. 15 varkey street,Patiala,IL,34150,US,2025-12-19T01:31:10,Munshi-Brahmbhatt Diagnostic Center,"H.No. 15, Varkey Street",34150
CRM_A,CRM_A_O_ORG_0258_584,Krishnamurthy-Ahuja Lab,Lab,17 rai nagar,Medininagar,AZ,65177,US,2025-12-14T08:42:18,Krishnamurthy-Ahuja Lab,"17, Rai Nagar",65177
CRM_B,CRM_B_O_ORG_0258_658,Krishnamurthy-Ahuja Lab,Lab,17 rai nagar,Medininagar,AZ,65177,US,2025-10-20T18:23:33,Krishnamurthy-Ahuja Lab,"17, Rai Nagar",65177
CRM_A,CRM_A_O_ORG_0259_752,Modi Llc Clinic,Clinic,375 bahri street,Karimnagar,KA,840995,IN,2025-11-15T15:11:57,Modi LLC Clinic,"375
Bahri Street",840995
CRM_B,CRM_B_O_ORG_0259_589,Modi Llc Clinic,Clinic,375 bahri street,Karimnagar,KA,840995,IN,2025-12-01T10:19:29,Modi LLC Clinic,"375
Bahri Street",840995
CRM_A,CRM_A_O_ORG_0260_166,Chandran-Majumdar Diagnostic Center,Diagnostic Center,16/415 kari chowk,Fatehpur,AK,84900,US,2025-12-21T15:39:08,Chandran-Majumdar Diagnostic Center,"16/415
Kari Chowk",84900
CRM_B,CRM_B_O_ORG_0260_340,Chandran-Majumdar Diagnostic Center,Diagnostic Center,16/415 kari chowk,Fatehpur,AK,84900,US,2025-11-19T15:33:33,Chandran-Majumdar Diagnostic Center,"16/415
Kari Chowk",84900
CRM_A,CRM_A_O_ORG_0261_485,Vasa-Madan Clinic,Clinic,91/341 toor chowk,Kanpur,MI,82726,US,2026-01-21T06:19:26,Vasa-Madan Clinic,"91/341, Toor Chowk",82726
CRM_A,CRM_A_O_ORG_0262_905,"Ahluwalia, Sur And Choudhry Pharmacy",Pharmacy,14 chaudry path,Ballia,GA,16910,US,2025-11-20T05:41:00,"Ahluwalia, Sur and Choudhry Pharmacy","14
Chaudry Path",16910
CRM_B,CRM_B_O_ORG_0262_278,"Ahluwalia, Sur And Choudhry Pharmacy",Pharmacy,14 chaudry path,Ballia,GA,16910,US,2025-12-23T19:40:54,"Ahluwalia, Sur and Choudhry Pharmacy","14
Chaudry Path",16910
CRM_A,CRM_A_O_ORG_0263_221,Chaudhary-Mammen Pharmacy,Pharmacy,h.no. 83 sur circle,Yamunanagar,AL,78329,US,2025-11-10T12:07:31,Chaudhary-Mammen Pharmacy,"H.No. 83
Sur Circle",78329
CRM_B,CRM_B_O_ORG_0263_719,Chaudhary-Mammen Pharmacy,Pharmacy,h.no. 83 sur circle,Yamunanagar,AL,78329,US,2025-12-18T15:41:49,Chaudhary-Mammen Pharmacy,H.No. 83 Sur Circle,78329
CRM_A,CRM_A_O_ORG_0264_105,"Bansal, Sibal And Gill Diagnostic Center",Diagnostic Center,18 warrior nagar,New Delhi,MD,86958,US,2025-12-01T20:01:59,"Bansal, Sibal and Gill Diagnostic Center","18
Warrior Nagar",86958-8022
CRM_B,CRM_B_O_ORG_0264_742,"Bansal, Sibal And Gill Diagnostic Ctr",Diagnostic Center,18 warrior nagar,New Delhi,MD,86958,US,2026-02-04T01:43:54,"Bansal, Sibal and Gill Diagnostic Ctr","18
Warrior Nagar",86958-8022
CRM_A,CRM_A_O_ORG_0265_740,"Venkataraman, Biswas And Raja Diagnostic Center",Diagnostic Center,27/23 balay nagar,Pune,MA,27774,US,2025-11-19T14:51:37,"Venkataraman, Biswas and Raja Diagnostic Center","27/23
Balay Nagar",27774
CRM_B,CRM_B_O_ORG_0265_690,"Venkataraman, Biswas And Raja Diagnostic Center",Diagnostic Center,27/23 balay nagar,Pune,MA,27774,US,2025-11-01T14:33:47,"Venkataraman, Biswas and Raja Diagnostic Center","27/23
Balay Nagar",27774
CRM_A,CRM_A_O_ORG_0266_510,Rajan-Majumdar Diagnostic Center,Diagnostic Center,h.no. 03 amble nagar,Delhi,AK,33047,US,2025-10-29T16:08:39,Rajan-Majumdar Diagnostic Center,"H.No. 03
Amble Nagar",33047
CRM_B,CRM_B_O_ORG_0266_215,Rajan-Majumdar Diagnostic Ctr,Diagnostic Center,h.no. 03 amble nagar,Delhi,AK,33047,US,2025-12-22T21:19:20,Rajan-Majumdar Diagnostic Ctr,H.No. 03 Amble Nagar,33047
CRM_B,CRM_B_O_ORG_0266_215,Rajan-Majumdar Diagnostic Center,Diagnostic Center,h.no. 03 amble nagar,Delhi,AK,33047,US,2025-11-06T03:40:52,Rajan-Majumdar Diagnostic Center,"H.No. 03
Amble Nagar",33047
CRM_A,CRM_A_O_ORG_0267_267,Parmar-Dash Clinic,Clinic,18/73 bera ganj,Belgaum,NY,22182,US,2026-02-07T15:05:16,Parmar-Dash Clinic,"18/73, Bera Ganj",22182
CRM_B,CRM_B_O_ORG_0267_429,Parmar-Dash Clnc,Clinic,18/73 bera ganj,Belgaum,NY,22182,US,2025-10-16T01:04:51,Parmar-Dash Clnc,18/73 Bera Ganj,22182
CRM_A,CRM_A_O_ORG_0268_246,Purohit-Khare Clinic,Clinic,22 taneja ganj,Purnia,PA,91487,US,2025-11-01T12:44:00,Purohit-Khare Clinic,"22, Taneja Ganj",91487
CRM_B,CRM_B_O_ORG_0268_395,Purohit-Khare Clnc,Clinic,22 taneja ganj,Purnia,PA,91487,US,2025-10-17T01:27:33,Purohit-Khare Clnc,"22, Taneja Ganj",91487
CRM_A,CRM_A_O_ORG_0269_203,"Naik, Bhargava And Lala Pharmacy",Pharmacy,605 bava,Madhyamgram,NJ,25862,US,2026-02-21T13:00:30,"Naik, Bhargava and Lala Pharmacy","605, Bava",25862
CRM_B,CRM_B_O_ORG_0269_835,"Naik, Bhargava And Lala Pharmacy",Pharmacy,605 bava,Madhyamgram,NJ,25862,US,2025-11-29T06:57:06,"Naik, Bhargava and Lala Pharmacy","605, Bava",25862
CRM_A,CRM_A_O_ORG_0269_998,"Naik, Bhargava And Lala Pharmacy",Pharmacy,605 bava,Madhyamgram,NJ,25862,US,2026-01-07T08:41:19,"Naik, Bhargava and Lala Pharmacy","605, Bava",25862
CRM_A,CRM_A_O_ORG_0270_337,Parikh And Sons Hospital,Hospital,265 jha road,Hapur,GA,33626,US,2025-10-07T08:56:58,Parikh and Sons Hospital,"265
Jha Road",33626
CRM_B,CRM_B_O_ORG_0270_137,Parikh And Sons Hospital,Hospital,265 jha road,Hapur,GA,33626,US,2025-10-14T16:36:14,Parikh and Sons Hospital,"265
Jha Road",33626
CRM_B,CRM_B_O_ORG_0270_274,Parikh And Sons Hosp,Hospital,265 jha road,Hapur,GA,33626,US,2026-01-21T05:28:15,Parikh and Sons Hosp,"265
Jha Road",33626
CRM_A,CRM_A_O_ORG_0271_518,Sidhu And Sons Lab,Lab,h.no. 13 saraf path,Ulhasnagar,CT,90835,US,2026-01-06T15:55:46,Sidhu and Sons Lab,"H.No. 13
Saraf Path",90835
CRM_B,CRM_B_O_ORG_0271_167,Sidhu And Sons Lab,Lab,h.no. 13 saraf path,Ulhasnagar,CT,90835,US,2025-11-02T03:54:49,Sidhu and Sons Lab,"H.No. 13
Saraf Path",90835
CRM_A,CRM_A_O_ORG_0272_415,Bhargava-Raghavan Hospital,Hospital,09/897 sibal street,Hyderabad,GA,42195,US,2025-11-12T06:55:32,Bhargava-Raghavan Hospital,"09/897, Sibal Street",42195
CRM_B,CRM_B_O_ORG_0272_782,Bhargava-Raghavan Hosp,Hospital,09/897 sibal street,Hyderabad,GA,42195,US,2025-10-23T18:17:36,Bhargava-Raghavan Hosp,"09/897, Sibal Street",42195
CRM_A,CRM_A_O_ORG_0273_322,"Murthy, Chakraborty And Kuruvilla Lab",Lab,h.no. 641 chakraborty zila,Raebareli,GA,22339,US,2026-01-27T12:28:58,"Murthy, Chakraborty and Kuruvilla Lab","H.No. 641, Chakraborty Zila",22339
CRM_B,CRM_B_O_ORG_0273_413,"Murthy, Chakraborty And Kuruvilla Lab",Lab,h.no. 641 chakraborty zila,Raebareli,GA,22339,US,2025-10-23T05:54:24,"Murthy, Chakraborty and Kuruvilla Lab","H.No. 641, Chakraborty Zila",22339
CRM_A,CRM_A_O_ORG_0273_591,"Murthy, Chakraborty And Kuruvilla Lab",Lab,h.no. 641 chakraborty zila,Raebareli,GA,22339,US,2025-10-10T04:46:21,"Murthy, Chakraborty and Kuruvilla Lab","H.No. 641, Chakraborty Zila",22339
CRM_A,CRM_A_O_ORG_0274_187,Saini-Mukherjee Lab,Lab,25/426 basak nagar,Warangal,KA,404285,IN,2025-11-24T19:07:46,Saini-Mukherjee Lab,"25/426, Basak Nagar",404285
CRM_B,CRM_B_O_ORG_0274_562,Saini-Mukherjee Lab,Lab,25/426 basak nagar,Warangal,KA,404285,IN,2025-12-22T02:47:42,Saini-Mukherjee Lab,"25/426, Basak Nagar",404285
CRM_A,CRM_A_O_ORG_0275_850,"Goswami, Ganesh And Gulati Diagnostic Center",Diagnostic Center,579 guha,Chapra,MA,45487,US,2025-10-31T02:07:55,"Goswami, Ganesh and Gulati Diagnostic Center","579
Guha",45487
CRM_B,CRM_B_O_ORG_0275_732,"Goswami, Ganesh And Gulati Diagnostic Center",Diagnostic Center,579 guha,Chapra,MA,45487,US,2025-10-13T06:47:53,"Goswami, Ganesh and Gulati Diagnostic Center","579
Guha",45487
CRM_A,CRM_A_O_ORG_0276_320,Pillai-Ganesh Lab,Lab,h.no. 17 sunder road,Belgaum,AL,58215,US,2025-11-13T15:48:26,Pillai-Ganesh Lab,"H.No. 17, Sunder Road",58215
CRM_B,CRM_B_O_ORG_0276_929,Pillai-Ganesh Lab,Lab,h.no. 17 sunder road,Belgaum,AL,58215,US,2025-11-12T11:58:06,Pillai-Ganesh Lab,"H.No. 17, Sunder Road",58215
CRM_A,CRM_A_O_ORG_0277_310,"Madan, Saxena And Shanker Pharmacy",Pharmacy,55 gaba zila,Junagadh,WA,21909,US,2025-12-05T17:12:55,"Madan, Saxena and Shanker Pharmacy","55
Gaba Zila",21909
CRM_B,CRM_B_O_ORG_0277_527,"Madan, Saxena And Shanker Pharmacy",Pharmacy,55 gaba zila,Junagadh,WA,21909,US,2026-01-20T14:30:51,"Madan, Saxena and Shanker Pharmacy","55
Gaba Zila",21909
CRM_A,CRM_A_O_ORG_0278_968,Wason And Sons Hospital,Hospital,66 setty path,Bhagalpur,PA,64595,US,2025-12-16T00:56:05,Wason and Sons Hospital,"66
Setty Path",64595
CRM_A,CRM_A_O_ORG_0278_636,Wason And Sons Hospital,Hospital,66 setty path,Bhagalpur,PA,64595,US,2025-11-10T15:41:15,Wason and Sons Hospital,"66
Setty Path",64595
CRM_A,CRM_A_O_ORG_0279_775,Aggarwal Inc Diagnostic Center,Diagnostic Center,133 tailor circle,Bhagalpur,KA,398851,IN,2025-12-11T16:42:56,Aggarwal Inc Diagnostic Center,"133, Tailor Circle",398851
CRM_A,CRM_A_O_ORG_0280_811,"Lala, Gokhale And Borah Diagnostic Center",Diagnostic Center,h.no. 83 mani path,Malda,OH,18513,US,2025-12-03T19:01:05,"Lala, Gokhale and Borah Diagnostic Center","H.No. 83
Mani Path",18513
CRM_B,CRM_B_O_ORG_0280_599,"Lala, Gokhale And Borah Diagnostic Center",Diagnostic Center,h.no. 83 mani path,Malda,OH,18513,US,2025-11-19T16:47:27,"Lala, Gokhale and Borah Diagnostic Center","H.No. 83
Mani Path",18513
CRM_A,CRM_A_O_ORG_0281_201,Toor-Vyas Lab,Lab,68/38 pathak street,Serampore,MH,971175,IN,2025-11-09T19:53:23,Toor-Vyas Lab,"68/38, Pathak Street",971175
CRM_B,CRM_B_O_ORG_0281_957,Toor-Vyas Lab,Lab,68/38 pathak street,Serampore,MH,971175,IN,2025-10-10T11:51:07,Toor-Vyas Lab,"68/38, Pathak Street",971175
CRM_A,CRM_A_O_ORG_0281_355,Toor-Vyas Lab,Lab,68/38 pathak street,Serampore,MH,971175,IN,2025-10-07T20:07:38,Toor-Vyas Lab,"68/38, Pathak Street",971175
CRM_A,CRM_A_O_ORG_0282_936,Kale-Banik Hospital,Hospital,h.no. 35 bhatt street,Rajkot,MA,91735,US,2025-11-13T23:42:39,Kale-Banik Hospital,"H.No. 35, Bhatt Street",91735
